"(1, 30, 0)","[53, 0.0]"
"(0, 29, 0)","[53, -1.0]"
"(26, 23, 0)","[53, -1.0]"
"(16, 23, 0)","[35, -1.0]"
"(20, 25, 0)","[45, 0.0]"
"(20, 26, 0)","[52, 0.0]"
"(19, 26, 0)","[47, 0.0]"
"(21, 26, 0)","[51, 0.0]"
"(21, 27, 0)","[50, 0.0]"
"(17, 27, 0)","[54, 0.0]"
"(17, 26, 0)","[53, 0.0]"
"(16, 26, 0)","[54, 0.0]"
"(16, 25, 0)","[53, 0.0]"
"(17, 24, 0)","[47, 0.0]"
"(16, 24, 0)","[48, 0.0]"
"(22, 29, 0)","[53, 0.0]"
"(22, 28, 1)","[52, 1.0]"
"(22, 27, 1)","[53, 1.0]"
"(22, 26, 1)","[54, 1.0]"
"(23, 26, 1)","[55, 1.0]"
"(23, 25, 1)","[56, 1.0]"
"(22, 25, 1)","[57, 1.0]"
"(21, 25, 1)","[58, 1.0]"
"(21, 26, 1)","[57, 1.0]"
"(23, 27, 1)","[54, 1.0]"
"(23, 28, 1)","[53, 1.0]"
"(24, 27, 1)","[57, 1.0]"
"(24, 26, 1)","[62, 1.0]"
"(25, 26, 1)","[61, 1.0]"
"(22, 29, 1)","[53, 1.0]"
"(21, 29, 1)","[54, 1.0]"
"(21, 30, 1)","[55, 1.0]"
"(22, 30, 1)","[56, 1.0]"
"(21, 31, 1)","[56, 0.0]"
"(24, 6, 0)","[32, 0.0]"
"(25, 6, 0)","[33, 0.0]"
"(23, 6, 0)","[31, 0.0]"
"(26, 6, 0)","[34, 0.0]"
"(26, 4, 0)","[34, 0.0]"
"(26, 3, 0)","[35, 0.0]"
"(23, 7, 0)","[32, -1.0]"
"(5, 31, 0)","[50, -1.0]"
"(24, 25, 1)","[57, 1.0]"
"(21, 27, 1)","[54, 1.0]"
"(21, 28, 1)","[53, 1.0]"
"(20, 28, 1)","[54, 1.0]"
"(20, 29, 1)","[55, 1.0]"
"(22, 31, 1)","[57, 0.0]"
"(2, 21, 0)","[35, 0.0]"
"(3, 21, 0)","[34, 0.0]"
"(15, 25, 0)","[54, 0.0]"
"(15, 26, 0)","[55, 0.0]"
"(14, 26, 0)","[40, -1.0]"
"(17, 1, 0)","[20, 0.0]"
"(17, 0, 0)","[21, -1.0]"
"(19, 15, 0)","[44, -1.0]"
"(13, 23, 0)","[32, -1.0]"
"(27, 6, 0)","[37, 0.0]"
"(28, 5, 0)","[39, 0.0]"
"(28, 6, 0)","[38, 0.0]"
"(29, 5, 0)","[40, -1.0]"
"(8, 23, 0)","[33, -1.0]"
"(13, 24, 0)","[33, 0.0]"
"(14, 24, 0)","[36, -1.0]"
"(15, 7, 0)","[16, -1.0]"
"(25, 4, 0)","[33, 0.0]"
"(3, 27, 0)","[46, 0.0]"
"(3, 28, 0)","[49, 0.0]"
"(2, 28, 0)","[48, 0.0]"
"(1, 27, 0)","[52, 0.0]"
"(2, 27, 0)","[47, 0.0]"
"(0, 26, 0)","[52, -1.0]"
"(13, 0, 0)","[13, -1.0]"
"(23, 29, 1)","[54, 1.0]"
"(23, 30, 1)","[55, 1.0]"
"(19, 29, 1)","[58, 1.0]"
"(18, 29, 1)","[61, 1.0]"
"(17, 29, 1)","[62, 1.0]"
"(16, 29, 1)","[63, 1.0]"
"(15, 29, 1)","[66, 1.0]"
"(15, 30, 1)","[67, 1.0]"
"(16, 30, 1)","[64, 1.0]"
"(16, 31, 1)","[69, 0.0]"
"(16, 31, 0)","[53, -1.0]"
"(15, 24, 0)","[53, 0.0]"
"(20, 27, 1)","[55, 1.0]"
"(24, 28, 1)","[58, 1.0]"
"(20, 26, 1)","[56, 1.0]"
"(19, 26, 1)","[59, 1.0]"
"(19, 25, 1)","[60, 1.0]"
"(18, 25, 1)","[61, 1.0]"
"(20, 25, 1)","[61, 1.0]"
"(18, 26, 1)","[62, 1.0]"
"(19, 27, 1)","[56, 1.0]"
"(18, 27, 1)","[61, 1.0]"
"(17, 26, 1)","[63, 1.0]"
"(16, 26, 1)","[64, 1.0]"
"(15, 26, 1)","[65, 1.0]"
"(15, 27, 1)","[66, 1.0]"
"(16, 27, 1)","[63, 1.0]"
"(17, 27, 1)","[62, 1.0]"
"(18, 28, 1)","[62, 1.0]"
"(17, 28, 1)","[63, 1.0]"
"(14, 27, 1)","[69, 0.0]"
"(0, 28, 0)","[52, -1.0]"
"(15, 27, 0)","[52, 0.0]"
"(8, 31, 0)","[47, -1.0]"
"(28, 18, 0)","[52, 0.0]"
"(29, 19, 0)","[54, -1.0]"
"(6, 22, 0)","[34, 0.0]"
"(5, 22, 0)","[37, 0.0]"
"(5, 23, 0)","[38, -1.0]"
"(24, 29, 1)","[57, 1.0]"
"(23, 31, 1)","[62, 0.0]"
"(6, 23, 0)","[35, -1.0]"
"(7, 24, 0)","[35, -1.0]"
"(23, 24, 1)","[61, 1.0]"
"(24, 24, 1)","[62, 1.0]"
"(24, 23, 1)","[63, 0.0]"
"(14, 30, 0)","[48, 0.0]"
"(13, 28, 0)","[43, 0.0]"
"(14, 28, 0)","[44, -1.0]"
"(0, 27, 0)","[53, -1.0]"
"(14, 27, 0)","[43, -1.0]"
"(24, 31, 0)","[61, -1.0]"
"(14, 31, 0)","[49, -1.0]"
"(20, 30, 1)","[58, 1.0]"
"(20, 31, 1)","[61, 0.0]"
"(1, 31, 0)","[58, -1.0]"
"(24, 24, 0)","[52, 0.0]"
"(4, 25, 0)","[43, 0.0]"
"(3, 24, 0)","[43, 0.0]"
"(4, 24, 0)","[42, 0.0]"
"(4, 23, 0)","[41, 0.0]"
"(13, 26, 0)","[39, 0.0]"
"(5, 25, 0)","[42, 0.0]"
"(5, 24, 0)","[43, 0.0]"
"(19, 31, 0)","[56, -1.0]"
"(15, 28, 1)","[65, 1.0]"
"(14, 28, 1)","[68, 0.0]"
"(26, 16, 0)","[50, 0.0]"
"(18, 31, 0)","[57, -1.0]"
"(2, 19, 0)","[33, 0.0]"
"(2, 17, 0)","[33, 0.0]"
"(2, 16, 0)","[34, 0.0]"
"(1, 16, 0)","[35, 0.0]"
"(3, 16, 0)","[33, 0.0]"
"(3, 17, 0)","[32, 0.0]"
"(1, 17, 0)","[34, 0.0]"
"(0, 17, 0)","[37, -1.0]"
"(22, 24, 1)","[58, 1.0]"
"(22, 23, 1)","[61, 0.0]"
"(25, 29, 1)","[62, 1.0]"
"(25, 30, 1)","[63, 1.0]"
"(24, 30, 1)","[58, 1.0]"
"(26, 30, 1)","[62, 1.0]"
"(27, 30, 1)","[63, 1.0]"
"(27, 31, 1)","[64, 0.0]"
"(25, 23, 0)","[48, -1.0]"
"(14, 25, 0)","[35, -1.0]"
"(3, 30, 0)","[51, 0.0]"
"(28, 17, 0)","[53, 0.0]"
"(4, 16, 0)","[32, 0.0]"
"(6, 31, 0)","[47, -1.0]"
"(11, 31, 0)","[46, -1.0]"
"(19, 30, 1)","[59, 1.0]"
"(19, 31, 1)","[62, 0.0]"
"(25, 27, 1)","[58, 1.0]"
"(26, 27, 1)","[61, 1.0]"
"(26, 26, 1)","[62, 1.0]"
"(27, 26, 1)","[63, 1.0]"
"(27, 25, 1)","[62, 1.0]"
"(28, 25, 1)","[63, 1.0]"
"(28, 26, 1)","[64, 1.0]"
"(28, 24, 1)","[64, 1.0]"
"(27, 24, 1)","[63, 1.0]"
"(29, 26, 1)","[65, 0.0]"
"(4, 19, 0)","[31, 0.0]"
"(3, 20, 0)","[33, 0.0]"
"(21, 31, 0)","[54, -1.0]"
"(16, 28, 1)","[64, 1.0]"
"(19, 28, 1)","[55, 1.0]"
"(1, 23, 0)","[42, -1.0]"
"(2, 30, 0)","[52, 0.0]"
"(20, 24, 1)","[62, 1.0]"
"(20, 23, 1)","[63, 1.0]"
"(21, 23, 1)","[62, 1.0]"
"(3, 19, 0)","[32, 0.0]"
"(28, 4, 0)","[38, 0.0]"
"(29, 4, 0)","[41, -1.0]"
"(16, 25, 1)","[63, 1.0]"
"(17, 25, 1)","[62, 1.0]"
"(19, 24, 1)","[61, 1.0]"
"(19, 23, 1)","[62, 1.0]"
"(18, 23, 1)","[63, 0.0]"
"(0, 22, 0)","[38, -1.0]"
"(29, 3, 0)","[42, -1.0]"
"(2, 20, 0)","[34, 0.0]"
"(26, 27, 0)","[57, 0.0]"
"(3, 23, 0)","[42, 0.0]"
"(15, 28, 0)","[51, 0.0]"
"(24, 31, 1)","[59, 0.0]"
"(18, 24, 1)","[62, 1.0]"
"(19, 22, 1)","[63, 1.0]"
"(20, 22, 1)","[64, 1.0]"
"(18, 22, 1)","[66, 1.0]"
"(17, 22, 1)","[67, 1.0]"
"(16, 22, 1)","[72, 1.0]"
"(16, 23, 1)","[65, 0.0]"
"(25, 28, 1)","[59, 1.0]"
"(25, 24, 1)","[61, 1.0]"
"(25, 23, 1)","[62, 0.0]"
"(21, 24, 1)","[59, 1.0]"
"(17, 24, 1)","[63, 1.0]"
"(17, 23, 1)","[66, 0.0]"
"(18, 30, 1)","[62, 1.0]"
"(21, 22, 1)","[63, 1.0]"
"(20, 21, 1)","[65, 1.0]"
"(21, 21, 1)","[64, 1.0]"
"(19, 21, 1)","[64, 1.0]"
"(18, 21, 1)","[65, 0.0]"
"(29, 24, 1)","[65, 0.0]"
"(15, 25, 1)","[66, 1.0]"
"(14, 25, 1)","[67, 0.0]"
"(0, 20, 0)","[42, -1.0]"
"(23, 23, 1)","[62, 0.0]"
"(18, 31, 1)","[63, 0.0]"
"(13, 27, 0)","[38, 0.0]"
"(13, 31, 0)","[52, -1.0]"
"(29, 17, 0)","[54, -1.0]"
"(25, 3, 0)","[34, 0.0]"
"(3, 31, 0)","[52, -1.0]"
"(27, 15, 0)","[50, -1.0]"
"(19, 20, 1)","[69, 1.0]"
"(20, 20, 1)","[68, 1.0]"
"(20, 19, 1)","[71, 1.0]"
"(20, 18, 1)","[72, 1.0]"
"(21, 18, 1)","[73, 1.0]"
"(21, 19, 1)","[72, 1.0]"
"(21, 20, 1)","[69, 1.0]"
"(22, 20, 1)","[72, 1.0]"
"(22, 19, 1)","[73, 1.0]"
"(22, 18, 1)","[74, 1.0]"
"(21, 17, 1)","[74, 1.0]"
"(21, 16, 1)","[75, 1.0]"
"(20, 17, 1)","[73, 1.0]"
"(22, 17, 1)","[75, 1.0]"
"(22, 16, 1)","[76, 1.0]"
"(23, 17, 1)","[74, 1.0]"
"(24, 17, 1)","[75, 1.0]"
"(25, 17, 1)","[78, 1.0]"
"(25, 18, 1)","[73, 1.0]"
"(24, 18, 1)","[74, 1.0]"
"(24, 16, 1)","[82, 1.0]"
"(25, 16, 1)","[79, 1.0]"
"(25, 15, 1)","[80, 0.0]"
"(26, 15, 0)","[51, -1.0]"
"(29, 6, 0)","[41, -1.0]"
"(26, 28, 1)","[60, 1.0]"
"(26, 29, 1)","[61, 1.0]"
"(25, 25, 1)","[58, 1.0]"
"(26, 25, 1)","[61, 1.0]"
"(26, 24, 1)","[62, 1.0]"
"(16, 24, 1)","[64, 1.0]"
"(15, 24, 1)","[65, 1.0]"
"(15, 23, 1)","[68, 0.0]"
"(0, 21, 0)","[43, -1.0]"
"(19, 18, 1)","[73, 1.0]"
"(23, 18, 1)","[73, 1.0]"
"(23, 19, 1)","[72, 1.0]"
"(24, 19, 1)","[73, 1.0]"
"(24, 20, 1)","[72, 1.0]"
"(24, 21, 1)","[69, 1.0]"
"(23, 21, 1)","[66, 1.0]"
"(23, 22, 1)","[69, 1.0]"
"(24, 22, 1)","[72, 1.0]"
"(22, 15, 1)","[77, 0.0]"
"(22, 21, 1)","[65, 1.0]"
"(25, 21, 1)","[70, 1.0]"
"(25, 20, 1)","[71, 1.0]"
"(26, 20, 1)","[72, 1.0]"
"(23, 20, 1)","[71, 1.0]"
"(22, 22, 1)","[64, 1.0]"
"(29, 25, 1)","[66, 0.0]"
"(15, 31, 1)","[68, 0.0]"
"(14, 26, 1)","[68, 0.0]"
"(13, 25, 0)","[34, 0.0]"
"(28, 7, 0)","[39, 0.0]"
"(26, 21, 1)","[71, 1.0]"
"(26, 22, 1)","[72, 1.0]"
"(26, 23, 1)","[63, 0.0]"
"(27, 7, 0)","[40, 0.0]"
"(26, 7, 0)","[35, 0.0]"
"(29, 7, 0)","[40, -1.0]"
"(25, 19, 1)","[72, 1.0]"
"(23, 16, 1)","[79, 1.0]"
"(23, 15, 1)","[82, 0.0]"
"(27, 27, 1)","[62, 1.0]"
"(27, 28, 1)","[61, 1.0]"
"(28, 27, 1)","[63, 1.0]"
"(2, 31, 0)","[53, -1.0]"
"(28, 15, 0)","[53, -1.0]"
"(28, 28, 1)","[62, 1.0]"
"(25, 31, 1)","[64, 0.0]"
"(27, 2, 0)","[41, 0.0]"
"(26, 2, 0)","[38, 0.0]"
"(28, 1, 0)","[43, 0.0]"
"(25, 24, 0)","[53, 0.0]"
"(25, 25, 0)","[54, 0.0]"
"(26, 31, 1)","[63, 0.0]"
"(0, 24, 0)","[52, -1.0]"
"(19, 19, 1)","[72, 1.0]"
"(25, 2, 0)","[35, 0.0]"
"(27, 29, 1)","[62, 1.0]"
"(28, 29, 1)","[63, 1.0]"
"(29, 29, 1)","[64, 0.0]"
"(27, 23, 1)","[64, 0.0]"
"(19, 17, 1)","[74, 1.0]"
"(18, 17, 1)","[75, 0.0]"
"(26, 30, 0)","[60, 0.0]"
"(24, 15, 1)","[83, 0.0]"
"(17, 31, 0)","[58, -1.0]"
"(25, 22, 1)","[71, 1.0]"
"(26, 19, 1)","[73, 1.0]"
"(26, 18, 1)","[76, 1.0]"
"(27, 18, 1)","[77, 1.0]"
"(27, 19, 1)","[74, 1.0]"
"(27, 20, 1)","[73, 1.0]"
"(28, 20, 1)","[74, 1.0]"
"(28, 21, 1)","[73, 1.0]"
"(28, 19, 1)","[75, 1.0]"
"(28, 18, 1)","[78, 1.0]"
"(29, 18, 1)","[79, 0.0]"
"(27, 21, 1)","[72, 1.0]"
"(27, 22, 1)","[73, 1.0]"
"(25, 7, 0)","[34, 0.0]"
"(25, 8, 0)","[35, 0.0]"
"(24, 8, 0)","[34, 0.0]"
"(24, 9, 0)","[35, 0.0]"
"(24, 10, 0)","[40, 0.0]"
"(25, 10, 0)","[41, 0.0]"
"(25, 9, 0)","[38, 0.0]"
"(23, 8, 0)","[35, 0.0]"
"(23, 9, 0)","[38, 0.0]"
"(26, 10, 0)","[42, 0.0]"
"(27, 10, 0)","[41, 0.0]"
"(27, 11, 0)","[42, 0.0]"
"(28, 11, 0)","[43, 0.0]"
"(29, 11, 0)","[44, -1.0]"
"(17, 30, 1)","[63, 1.0]"
"(14, 29, 1)","[69, 1.0]"
"(14, 30, 1)","[68, 1.0]"
"(14, 31, 1)","[69, 0.0]"
"(13, 30, 1)","[69, 1.0]"
"(13, 29, 1)","[72, 1.0]"
"(27, 17, 1)","[82, 1.0]"
"(28, 17, 1)","[81, 1.0]"
"(28, 16, 1)","[82, 1.0]"
"(28, 15, 1)","[85, 0.0]"
"(26, 17, 1)","[81, 1.0]"
"(27, 16, 1)","[83, 1.0]"
"(29, 27, 1)","[66, 0.0]"
"(27, 27, 0)","[60, 0.0]"
"(27, 25, 0)","[58, 0.0]"
"(26, 25, 0)","[55, 0.0]"
"(28, 25, 0)","[57, 0.0]"
"(28, 27, 0)","[61, 0.0]"
"(29, 27, 0)","[62, -1.0]"
"(29, 20, 1)","[79, 0.0]"
"(29, 19, 1)","[78, 0.0]"
"(29, 18, 0)","[53, -1.0]"
"(20, 16, 1)","[74, 1.0]"
"(20, 15, 1)","[77, 0.0]"
"(23, 31, 0)","[62, -1.0]"
"(17, 15, 0)","[34, -1.0]"
"(26, 24, 0)","[54, 0.0]"
"(26, 16, 1)","[82, 1.0]"
"(29, 17, 1)","[82, 0.0]"
"(27, 15, 1)","[84, 0.0]"
"(27, 24, 0)","[55, 0.0]"
"(28, 24, 0)","[56, 0.0]"
"(29, 25, 0)","[62, -1.0]"
"(0, 25, 0)","[49, -1.0]"
"(27, 30, 0)","[61, 0.0]"
"(26, 31, 0)","[61, -1.0]"
"(28, 29, 0)","[63, 0.0]"
"(28, 28, 0)","[62, 0.0]"
"(21, 15, 1)","[82, 0.0]"
"(28, 22, 1)","[74, 1.0]"
"(29, 22, 1)","[79, 0.0]"
"(14, 24, 1)","[70, 0.0]"
"(19, 16, 1)","[77, 1.0]"
"(0, 16, 0)","[40, -1.0]"
"(28, 23, 1)","[69, 0.0]"
"(0, 18, 0)","[36, -1.0]"
"(18, 20, 1)","[72, 1.0]"
"(29, 16, 1)","[87, 0.0]"
"(26, 15, 1)","[83, 0.0]"
"(18, 19, 1)","[73, 1.0]"
"(17, 19, 1)","[72, 1.0]"
"(17, 18, 1)","[75, 1.0]"
"(17, 17, 1)","[76, 1.0]"
"(18, 18, 1)","[74, 1.0]"
"(0, 30, 0)","[60, -1.0]"
"(28, 30, 1)","[64, 1.0]"
"(29, 30, 1)","[67, 0.0]"
"(29, 28, 1)","[63, 0.0]"
"(26, 8, 0)","[36, 0.0]"
"(26, 9, 0)","[37, 0.0]"
"(27, 9, 0)","[40, 0.0]"
"(28, 9, 0)","[41, 0.0]"
"(28, 10, 0)","[42, 0.0]"
"(28, 12, 0)","[44, 0.0]"
"(27, 12, 0)","[43, 0.0]"
"(29, 12, 0)","[45, -1.0]"
"(25, 1, 0)","[38, 0.0]"
"(25, 0, 0)","[41, -1.0]"
"(26, 1, 0)","[39, 0.0]"
"(29, 1, 0)","[44, -1.0]"
"(19, 15, 1)","[78, 0.0]"
"(27, 1, 0)","[42, 0.0]"
"(26, 0, 0)","[40, -1.0]"
"(27, 0, 0)","[43, -1.0]"
"(17, 20, 1)","[69, 1.0]"
"(17, 21, 1)","[68, 1.0]"
"(25, 11, 0)","[42, 0.0]"
"(26, 11, 0)","[43, 0.0]"
"(24, 11, 0)","[41, 0.0]"
"(24, 7, 0)","[33, 0.0]"
"(25, 12, 0)","[43, 0.0]"
"(26, 12, 0)","[44, 0.0]"
"(26, 13, 0)","[45, 0.0]"
"(25, 13, 0)","[44, 0.0]"
"(26, 14, 0)","[46, 0.0]"
"(25, 14, 0)","[47, 0.0]"
"(24, 13, 0)","[43, 0.0]"
"(24, 12, 0)","[42, 0.0]"
"(24, 14, 0)","[48, 0.0]"
"(23, 11, 0)","[42, 0.0]"
"(23, 12, 0)","[43, 0.0]"
"(22, 12, 0)","[44, 0.0]"
"(22, 13, 0)","[45, 0.0]"
"(22, 14, 0)","[48, 0.0]"
"(21, 14, 0)","[51, 0.0]"
"(20, 14, 0)","[50, 0.0]"
"(19, 14, 0)","[51, 0.0]"
"(28, 30, 0)","[62, 0.0]"
"(27, 31, 0)","[62, -1.0]"
"(17, 31, 1)","[64, 0.0]"
"(22, 9, 0)","[41, 0.0]"
"(21, 9, 0)","[42, 0.0]"
"(21, 10, 0)","[43, 0.0]"
"(20, 10, 0)","[44, 0.0]"
"(20, 11, 0)","[45, 0.0]"
"(19, 11, 0)","[46, 0.0]"
"(20, 12, 0)","[46, 0.0]"
"(21, 11, 0)","[44, 0.0]"
"(22, 11, 0)","[43, 0.0]"
"(22, 10, 0)","[42, 0.0]"
"(21, 12, 0)","[45, 0.0]"
"(20, 9, 0)","[43, 0.0]"
"(19, 10, 0)","[45, 0.0]"
"(19, 9, 0)","[44, 0.0]"
"(23, 10, 0)","[41, 0.0]"
"(13, 31, 1)","[72, 0.0]"
"(29, 21, 1)","[74, 0.0]"
"(29, 24, 0)","[61, -1.0]"
"(23, 14, 0)","[47, 0.0]"
"(27, 8, 0)","[41, 0.0]"
"(28, 8, 0)","[42, 0.0]"
"(29, 8, 0)","[43, -1.0]"
"(23, 13, 0)","[44, 0.0]"
"(29, 10, 0)","[43, -1.0]"
"(22, 8, 0)","[36, 0.0]"
"(21, 8, 0)","[41, 0.0]"
"(20, 8, 0)","[42, 0.0]"
"(18, 11, 0)","[51, 0.0]"
"(17, 11, 0)","[48, 0.0]"
"(16, 11, 0)","[51, 0.0]"
"(16, 10, 0)","[48, 0.0]"
"(15, 10, 0)","[49, 0.0]"
"(15, 11, 0)","[52, 0.0]"
"(15, 12, 0)","[53, 0.0]"
"(27, 13, 0)","[46, 0.0]"
"(27, 14, 0)","[47, 0.0]"
"(28, 14, 0)","[48, 0.0]"
"(28, 13, 0)","[47, 0.0]"
"(19, 12, 0)","[47, 0.0]"
"(18, 12, 0)","[52, 0.0]"
"(18, 10, 0)","[46, 0.0]"
"(17, 10, 0)","[47, 0.0]"
"(17, 9, 0)","[46, 0.0]"
"(16, 18, 1)","[78, 1.0]"
"(16, 19, 1)","[73, 1.0]"
"(28, 23, 0)","[55, -1.0]"
"(28, 0, 0)","[44, -1.0]"
"(21, 13, 0)","[46, 0.0]"
"(20, 13, 0)","[47, 0.0]"
"(29, 13, 0)","[48, -1.0]"
"(29, 29, 0)","[64, -1.0]"
"(28, 31, 1)","[67, 0.0]"
"(12, 29, 1)","[71, 1.0]"
"(12, 30, 1)","[70, 1.0]"
"(11, 29, 1)","[72, 1.0]"
"(12, 28, 1)","[72, 1.0]"
"(12, 27, 1)","[75, 1.0]"
"(13, 28, 1)","[73, 1.0]"
"(13, 27, 1)","[74, 1.0]"
"(11, 28, 1)","[73, 1.0]"
"(11, 30, 1)","[71, 1.0]"
"(10, 29, 1)","[73, 1.0]"
"(11, 31, 1)","[72, 0.0]"
"(17, 12, 0)","[53, 0.0]"
"(18, 13, 0)","[51, 0.0]"
"(18, 14, 0)","[52, 0.0]"
"(17, 14, 0)","[53, 0.0]"
"(17, 13, 0)","[52, 0.0]"
"(16, 12, 0)","[52, 0.0]"
"(29, 14, 0)","[53, -1.0]"
"(29, 28, 0)","[63, -1.0]"
"(28, 31, 0)","[63, -1.0]"
"(29, 9, 0)","[42, -1.0]"
"(16, 9, 0)","[47, 0.0]"
"(16, 8, 0)","[48, 0.0]"
"(19, 8, 0)","[43, 0.0]"
"(16, 13, 0)","[53, 0.0]"
"(16, 14, 0)","[54, 0.0]"
"(19, 13, 0)","[48, 0.0]"
"(18, 15, 0)","[53, -1.0]"
"(13, 26, 1)","[75, 1.0]"
"(12, 26, 1)","[78, 1.0]"
"(12, 25, 1)","[81, 1.0]"
"(11, 26, 1)","[77, 1.0]"
"(10, 26, 1)","[78, 1.0]"
"(9, 26, 1)","[81, 1.0]"
"(10, 27, 1)","[77, 1.0]"
"(9, 27, 1)","[82, 1.0]"
"(11, 27, 1)","[76, 1.0]"
"(11, 25, 1)","[82, 1.0]"
"(10, 25, 1)","[81, 1.0]"
"(11, 24, 1)","[83, 1.0]"
"(12, 24, 1)","[82, 1.0]"
"(11, 23, 1)","[84, 1.0]"
"(10, 24, 1)","[82, 1.0]"
"(9, 24, 1)","[83, 1.0]"
"(12, 23, 1)","[83, 0.0]"
"(17, 16, 1)","[77, 1.0]"
"(18, 16, 1)","[82, 0.0]"
"(16, 20, 1)","[72, 1.0]"
"(15, 20, 1)","[73, 1.0]"
"(15, 21, 1)","[74, 1.0]"
"(15, 22, 1)","[73, 1.0]"
"(14, 21, 1)","[79, 1.0]"
"(14, 20, 1)","[80, 1.0]"
"(15, 19, 1)","[76, 1.0]"
"(14, 19, 1)","[77, 1.0]"
"(13, 20, 1)","[81, 1.0]"
"(13, 19, 1)","[78, 1.0]"
"(13, 18, 1)","[79, 1.0]"
"(12, 18, 1)","[82, 1.0]"
"(12, 17, 1)","[83, 1.0]"
"(12, 19, 1)","[81, 1.0]"
"(12, 20, 1)","[82, 1.0]"
"(12, 21, 1)","[83, 1.0]"
"(11, 21, 1)","[84, 1.0]"
"(11, 22, 1)","[85, 1.0]"
"(12, 22, 1)","[84, 1.0]"
"(13, 24, 1)","[81, 1.0]"
"(13, 25, 1)","[78, 1.0]"
"(17, 8, 0)","[47, 0.0]"
"(15, 8, 0)","[51, 0.0]"
"(29, 30, 0)","[63, -1.0]"
"(9, 25, 1)","[82, 1.0]"
"(18, 8, 0)","[44, 0.0]"
"(13, 21, 1)","[82, 1.0]"
"(11, 20, 1)","[83, 1.0]"
"(10, 23, 1)","[87, 1.0]"
"(9, 23, 1)","[84, 0.0]"
"(8, 26, 1)","[82, 1.0]"
"(8, 27, 1)","[83, 1.0]"
"(8, 28, 1)","[78, 1.0]"
"(9, 28, 1)","[77, 1.0]"
"(10, 22, 1)","[86, 1.0]"
"(9, 22, 1)","[87, 1.0]"
"(10, 28, 1)","[76, 1.0]"
"(18, 9, 0)","[45, 0.0]"
"(11, 17, 1)","[84, 1.0]"
"(11, 18, 1)","[83, 1.0]"
"(10, 18, 1)","[84, 1.0]"
"(9, 18, 1)","[85, 1.0]"
"(9, 19, 1)","[86, 1.0]"
"(8, 19, 1)","[89, 1.0]"
"(7, 19, 1)","[92, 0.0]"
"(15, 13, 0)","[54, 0.0]"
"(13, 23, 1)","[78, 0.0]"
"(14, 18, 1)","[82, 1.0]"
"(15, 18, 1)","[81, 1.0]"
"(16, 17, 1)","[79, 1.0]"
"(15, 17, 1)","[80, 1.0]"
"(13, 17, 1)","[82, 1.0]"
"(14, 17, 1)","[81, 1.0]"
"(16, 21, 1)","[71, 1.0]"
"(7, 27, 1)","[82, 1.0]"
"(7, 26, 1)","[85, 1.0]"
"(6, 27, 1)","[87, 1.0]"
"(6, 26, 1)","[86, 1.0]"
"(8, 25, 1)","[83, 1.0]"
"(7, 25, 1)","[84, 1.0]"
"(8, 24, 1)","[86, 1.0]"
"(10, 30, 1)","[72, 1.0]"
"(10, 31, 1)","[75, 0.0]"
"(6, 28, 1)","[84, 1.0]"
"(5, 28, 1)","[85, 1.0]"
"(4, 28, 1)","[86, 1.0]"
"(4, 27, 1)","[89, 1.0]"
"(4, 26, 1)","[90, 1.0]"
"(5, 26, 1)","[91, 1.0]"
"(5, 27, 1)","[88, 1.0]"
"(8, 29, 1)","[81, 1.0]"
"(7, 29, 1)","[82, 1.0]"
"(6, 29, 1)","[83, 1.0]"
"(6, 30, 1)","[84, 1.0]"
"(7, 30, 1)","[83, 1.0]"
"(7, 31, 1)","[84, 0.0]"
"(8, 30, 1)","[82, 1.0]"
"(5, 29, 1)","[84, 1.0]"
"(3, 28, 1)","[87, 1.0]"
"(2, 28, 1)","[94, 1.0]"
"(3, 29, 1)","[88, 1.0]"
"(4, 29, 1)","[91, 1.0]"
"(4, 30, 1)","[86, 1.0]"
"(7, 28, 1)","[79, 1.0]"
"(6, 25, 1)","[87, 1.0]"
"(6, 24, 1)","[90, 1.0]"
"(6, 23, 1)","[91, 0.0]"
"(10, 17, 1)","[85, 1.0]"
"(11, 19, 1)","[82, 1.0]"
"(10, 19, 1)","[83, 1.0]"
"(9, 17, 1)","[86, 1.0]"
"(8, 17, 1)","[89, 1.0]"
"(9, 20, 1)","[85, 1.0]"
"(8, 20, 1)","[86, 1.0]"
"(13, 22, 1)","[77, 1.0]"
"(9, 30, 1)","[73, 1.0]"
"(9, 29, 1)","[74, 1.0]"
"(5, 30, 1)","[85, 1.0]"
"(5, 31, 1)","[92, 0.0]"
"(15, 16, 1)","[81, 1.0]"
"(16, 16, 1)","[78, 1.0]"
"(16, 15, 1)","[79, 0.0]"
"(9, 31, 1)","[76, 0.0]"
"(5, 25, 1)","[88, 1.0]"
"(4, 25, 1)","[91, 1.0]"
"(4, 24, 1)","[92, 1.0]"
"(3, 25, 1)","[92, 1.0]"
"(2, 25, 1)","[93, 1.0]"
"(2, 26, 1)","[92, 1.0]"
"(3, 26, 1)","[91, 1.0]"
"(2, 27, 1)","[93, 1.0]"
"(2, 29, 1)","[93, 1.0]"
"(1, 29, 1)","[96, 1.0]"
"(0, 29, 1)","[101, 0.0]"
"(14, 22, 1)","[76, 1.0]"
"(10, 21, 1)","[85, 1.0]"
"(8, 18, 1)","[88, 1.0]"
"(7, 17, 1)","[92, 1.0]"
